2025-10-29 15:56:26 | INFO     | src.main:__init__ - Trading Bot initialized
2025-10-29 15:57:18 | INFO     | src.main:__init__ - Trading Bot initialized
2025-10-29 15:57:18 | INFO     | src.main:__init__ - Trading BTC, ETH, SOL, ARB, AVAX on TESTNET
2025-10-29 15:57:18 | INFO     | src.main:start - ================================================================================
2025-10-29 15:57:18 | INFO     | src.main:start - HYPERLIQUID TRADING BOT STARTING
2025-10-29 15:57:18 | INFO     | src.main:start - ================================================================================
2025-10-29 15:57:19 | ERROR    | src.hyperliquid.client:_request - API request failed: 404, message='Not Found', url=URL('https://api.hyperliquid-testnet.xyz/info/ticker')
2025-10-29 15:57:19 | ERROR    | src.hyperliquid.client:health_check - Hyperliquid API health check failed: 404, message='Not Found', url=URL('https://api.hyperliquid-testnet.xyz/info/ticker')
2025-10-29 15:57:19 | ERROR    | src.main:start - Hyperliquid API health check failed. Exiting.
2025-10-29 16:00:53 | INFO     | src.main:__init__ - Trading Bot initialized
2025-10-29 16:00:53 | INFO     | src.main:__init__ - Trading BTC, ETH, SOL, ARB, AVAX on TESTNET
2025-10-29 16:00:53 | INFO     | src.main:start - ================================================================================
2025-10-29 16:00:53 | INFO     | src.main:start - HYPERLIQUID TRADING BOT STARTING
2025-10-29 16:00:53 | INFO     | src.main:start - ================================================================================
2025-10-29 16:00:54 | INFO     | src.hyperliquid.client:health_check - Hyperliquid API health check passed
2025-10-29 16:00:54 | INFO     | src.main:start - Initial Portfolio: $0.00
2025-10-29 16:00:54 | INFO     | src.main:start - Available Balance: $0.00
2025-10-29 16:00:54 | INFO     | src.main:start - Trading Assets: BTC, ETH, SOL, ARB, AVAX
2025-10-29 16:00:54 | INFO     | src.main:start - Trading loop interval: 300s
2025-10-29 16:00:54 | INFO     | src.main:start - Bot is running. Press Ctrl+C to stop.
2025-10-29 16:00:54 | INFO     | src.main:start - ================================================================================
2025-10-29 16:00:54 | INFO     | src.main:trading_loop - --- Trading Loop: 2025-10-29 16:00:54 ---
2025-10-29 16:00:54 | INFO     | src.main:analyze_and_trade_asset - 
>>> Analyzing BTC <<<
2025-10-29 16:00:54 | INFO     | src.main:analyze_and_trade_asset - Fetching market data for BTC...
2025-10-29 16:00:55 | ERROR    | src.hyperliquid.client:_request - API request failed: 422, message='Unprocessable Entity', url=URL('https://api.hyperliquid-testnet.xyz/info')
2025-10-29 16:00:57 | INFO     | src.main:analyze_and_trade_asset - Calculating technical indicators for BTC...
2025-10-29 16:00:59 | INFO     | src.main:analyze_and_trade_asset - Requesting AI trading decision for BTC...
2025-10-29 16:00:59 | INFO     | src.ai.deepseek_engine:get_trading_decision - Requesting trading decision from DeepSeek for BTC
2025-10-29 16:01:00 | ERROR    | src.ai.deepseek_engine:get_trading_decision - Error getting trading decision: Error code: 402 - {'error': {'message': 'Insufficient Balance', 'type': 'unknown_error', 'param': None, 'code': 'invalid_request_error'}}
2025-10-29 16:01:00 | ERROR    | src.main:analyze_and_trade_asset - Failed to get AI decision for BTC, skipping
2025-10-29 16:01:00 | INFO     | src.main:analyze_and_trade_asset - 
>>> Analyzing ETH <<<
2025-10-29 16:01:00 | INFO     | src.main:analyze_and_trade_asset - Fetching market data for ETH...
2025-10-29 16:01:02 | ERROR    | src.hyperliquid.client:_request - API request failed: 422, message='Unprocessable Entity', url=URL('https://api.hyperliquid-testnet.xyz/info')
2025-10-29 16:01:03 | INFO     | src.main:analyze_and_trade_asset - Calculating technical indicators for ETH...
2025-10-29 16:01:05 | INFO     | src.main:analyze_and_trade_asset - Requesting AI trading decision for ETH...
2025-10-29 16:01:05 | INFO     | src.ai.deepseek_engine:get_trading_decision - Requesting trading decision from DeepSeek for ETH
2025-10-29 16:01:06 | ERROR    | src.ai.deepseek_engine:get_trading_decision - Error getting trading decision: Error code: 402 - {'error': {'message': 'Insufficient Balance', 'type': 'unknown_error', 'param': None, 'code': 'invalid_request_error'}}
2025-10-29 16:01:06 | ERROR    | src.main:analyze_and_trade_asset - Failed to get AI decision for ETH, skipping
2025-10-29 16:01:06 | INFO     | src.main:analyze_and_trade_asset - 
>>> Analyzing SOL <<<
2025-10-29 16:01:06 | INFO     | src.main:analyze_and_trade_asset - Fetching market data for SOL...
2025-10-29 16:01:07 | ERROR    | src.hyperliquid.client:_request - API request failed: 422, message='Unprocessable Entity', url=URL('https://api.hyperliquid-testnet.xyz/info')
2025-10-29 16:01:08 | INFO     | src.main:analyze_and_trade_asset - Calculating technical indicators for SOL...
2025-10-29 16:01:10 | INFO     | src.main:analyze_and_trade_asset - Requesting AI trading decision for SOL...
2025-10-29 16:01:10 | INFO     | src.ai.deepseek_engine:get_trading_decision - Requesting trading decision from DeepSeek for SOL
2025-10-29 16:01:11 | ERROR    | src.ai.deepseek_engine:get_trading_decision - Error getting trading decision: Error code: 402 - {'error': {'message': 'Insufficient Balance', 'type': 'unknown_error', 'param': None, 'code': 'invalid_request_error'}}
2025-10-29 16:01:11 | ERROR    | src.main:analyze_and_trade_asset - Failed to get AI decision for SOL, skipping
2025-10-29 16:01:11 | INFO     | src.main:analyze_and_trade_asset - 
>>> Analyzing ARB <<<
2025-10-29 16:01:11 | INFO     | src.main:analyze_and_trade_asset - Fetching market data for ARB...
2025-10-29 16:01:11 | ERROR    | src.hyperliquid.client:_request - API request failed: 422, message='Unprocessable Entity', url=URL('https://api.hyperliquid-testnet.xyz/info')
2025-10-29 16:01:13 | INFO     | src.main:analyze_and_trade_asset - Calculating technical indicators for ARB...
2025-10-29 16:01:15 | INFO     | src.main:analyze_and_trade_asset - Requesting AI trading decision for ARB...
2025-10-29 16:01:15 | INFO     | src.ai.deepseek_engine:get_trading_decision - Requesting trading decision from DeepSeek for ARB
2025-10-29 16:01:16 | ERROR    | src.ai.deepseek_engine:get_trading_decision - Error getting trading decision: Error code: 402 - {'error': {'message': 'Insufficient Balance', 'type': 'unknown_error', 'param': None, 'code': 'invalid_request_error'}}
2025-10-29 16:01:16 | ERROR    | src.main:analyze_and_trade_asset - Failed to get AI decision for ARB, skipping
2025-10-29 16:01:16 | INFO     | src.main:analyze_and_trade_asset - 
>>> Analyzing AVAX <<<
2025-10-29 16:01:16 | INFO     | src.main:analyze_and_trade_asset - Fetching market data for AVAX...
2025-10-29 16:01:17 | ERROR    | src.hyperliquid.client:_request - API request failed: 422, message='Unprocessable Entity', url=URL('https://api.hyperliquid-testnet.xyz/info')
2025-10-29 16:01:19 | INFO     | src.main:analyze_and_trade_asset - Calculating technical indicators for AVAX...
2025-10-29 16:01:20 | WARNING  | src.analysis.indicators:calculate_all_indicators - Not enough candle data for 4h: 48
2025-10-29 16:01:20 | INFO     | src.main:analyze_and_trade_asset - Requesting AI trading decision for AVAX...
2025-10-29 16:01:20 | INFO     | src.ai.deepseek_engine:get_trading_decision - Requesting trading decision from DeepSeek for AVAX
2025-10-29 16:01:21 | ERROR    | src.ai.deepseek_engine:get_trading_decision - Error getting trading decision: Error code: 402 - {'error': {'message': 'Insufficient Balance', 'type': 'unknown_error', 'param': None, 'code': 'invalid_request_error'}}
2025-10-29 16:01:21 | ERROR    | src.main:analyze_and_trade_asset - Failed to get AI decision for AVAX, skipping
2025-10-29 16:01:21 | INFO     | src.main:trading_loop - --- Trading Loop Complete ---

2025-10-29 16:06:21 | INFO     | src.main:trading_loop - --- Trading Loop: 2025-10-29 16:06:21 ---
2025-10-29 16:06:22 | INFO     | src.main:analyze_and_trade_asset - 
>>> Analyzing BTC <<<
2025-10-29 16:06:22 | INFO     | src.main:analyze_and_trade_asset - Fetching market data for BTC...
2025-10-29 16:06:23 | ERROR    | src.hyperliquid.client:_request - API request failed: 422, message='Unprocessable Entity', url=URL('https://api.hyperliquid-testnet.xyz/info')
2025-10-29 16:06:24 | INFO     | src.main:analyze_and_trade_asset - Calculating technical indicators for BTC...
2025-10-29 16:06:25 | INFO     | src.main:analyze_and_trade_asset - Requesting AI trading decision for BTC...
2025-10-29 16:06:25 | INFO     | src.ai.deepseek_engine:get_trading_decision - Requesting trading decision from DeepSeek for BTC
2025-10-29 16:06:28 | ERROR    | src.ai.deepseek_engine:get_trading_decision - Error getting trading decision: Error code: 402 - {'error': {'message': 'Insufficient Balance', 'type': 'unknown_error', 'param': None, 'code': 'invalid_request_error'}}
2025-10-29 16:06:28 | ERROR    | src.main:analyze_and_trade_asset - Failed to get AI decision for BTC, skipping
2025-10-29 16:06:28 | INFO     | src.main:analyze_and_trade_asset - 
>>> Analyzing ETH <<<
2025-10-29 16:06:28 | INFO     | src.main:analyze_and_trade_asset - Fetching market data for ETH...
2025-10-29 16:06:28 | ERROR    | src.hyperliquid.client:_request - API request failed: 422, message='Unprocessable Entity', url=URL('https://api.hyperliquid-testnet.xyz/info')
2025-10-29 16:06:30 | INFO     | src.main:analyze_and_trade_asset - Calculating technical indicators for ETH...
2025-10-29 16:06:32 | INFO     | src.main:analyze_and_trade_asset - Requesting AI trading decision for ETH...
2025-10-29 16:06:32 | INFO     | src.ai.deepseek_engine:get_trading_decision - Requesting trading decision from DeepSeek for ETH
2025-10-29 16:06:32 | ERROR    | src.ai.deepseek_engine:get_trading_decision - Error getting trading decision: Error code: 402 - {'error': {'message': 'Insufficient Balance', 'type': 'unknown_error', 'param': None, 'code': 'invalid_request_error'}}
2025-10-29 16:06:32 | ERROR    | src.main:analyze_and_trade_asset - Failed to get AI decision for ETH, skipping
2025-10-29 16:06:32 | INFO     | src.main:analyze_and_trade_asset - 
>>> Analyzing SOL <<<
2025-10-29 16:06:32 | INFO     | src.main:analyze_and_trade_asset - Fetching market data for SOL...
2025-10-29 16:06:33 | ERROR    | src.hyperliquid.client:_request - API request failed: 422, message='Unprocessable Entity', url=URL('https://api.hyperliquid-testnet.xyz/info')
2025-10-29 16:06:35 | INFO     | src.main:analyze_and_trade_asset - Calculating technical indicators for SOL...
2025-10-29 16:06:37 | INFO     | src.main:analyze_and_trade_asset - Requesting AI trading decision for SOL...
2025-10-29 16:06:37 | INFO     | src.ai.deepseek_engine:get_trading_decision - Requesting trading decision from DeepSeek for SOL
2025-10-29 16:06:37 | ERROR    | src.ai.deepseek_engine:get_trading_decision - Error getting trading decision: Error code: 402 - {'error': {'message': 'Insufficient Balance', 'type': 'unknown_error', 'param': None, 'code': 'invalid_request_error'}}
2025-10-29 16:06:37 | ERROR    | src.main:analyze_and_trade_asset - Failed to get AI decision for SOL, skipping
2025-10-29 16:06:37 | INFO     | src.main:analyze_and_trade_asset - 
>>> Analyzing ARB <<<
2025-10-29 16:06:37 | INFO     | src.main:analyze_and_trade_asset - Fetching market data for ARB...
2025-10-29 16:06:38 | ERROR    | src.hyperliquid.client:_request - API request failed: 422, message='Unprocessable Entity', url=URL('https://api.hyperliquid-testnet.xyz/info')
2025-10-29 16:06:40 | INFO     | src.main:analyze_and_trade_asset - Calculating technical indicators for ARB...
2025-10-29 16:06:41 | INFO     | src.main:analyze_and_trade_asset - Requesting AI trading decision for ARB...
2025-10-29 16:06:41 | INFO     | src.ai.deepseek_engine:get_trading_decision - Requesting trading decision from DeepSeek for ARB
2025-10-29 16:06:42 | ERROR    | src.ai.deepseek_engine:get_trading_decision - Error getting trading decision: Error code: 402 - {'error': {'message': 'Insufficient Balance', 'type': 'unknown_error', 'param': None, 'code': 'invalid_request_error'}}
2025-10-29 16:06:42 | ERROR    | src.main:analyze_and_trade_asset - Failed to get AI decision for ARB, skipping
2025-10-29 16:06:42 | INFO     | src.main:analyze_and_trade_asset - 
>>> Analyzing AVAX <<<
2025-10-29 16:06:42 | INFO     | src.main:analyze_and_trade_asset - Fetching market data for AVAX...
2025-10-29 16:06:43 | ERROR    | src.hyperliquid.client:_request - API request failed: 422, message='Unprocessable Entity', url=URL('https://api.hyperliquid-testnet.xyz/info')
2025-10-29 16:06:44 | INFO     | src.main:analyze_and_trade_asset - Calculating technical indicators for AVAX...
2025-10-29 16:06:46 | WARNING  | src.analysis.indicators:calculate_all_indicators - Not enough candle data for 4h: 48
2025-10-29 16:06:46 | INFO     | src.main:analyze_and_trade_asset - Requesting AI trading decision for AVAX...
2025-10-29 16:06:46 | INFO     | src.ai.deepseek_engine:get_trading_decision - Requesting trading decision from DeepSeek for AVAX
2025-10-29 16:06:47 | ERROR    | src.ai.deepseek_engine:get_trading_decision - Error getting trading decision: Error code: 402 - {'error': {'message': 'Insufficient Balance', 'type': 'unknown_error', 'param': None, 'code': 'invalid_request_error'}}
2025-10-29 16:06:47 | ERROR    | src.main:analyze_and_trade_asset - Failed to get AI decision for AVAX, skipping
2025-10-29 16:06:47 | INFO     | src.main:trading_loop - --- Trading Loop Complete ---

2025-10-29 16:11:06 | INFO     | src.main:__init__ - Trading Bot initialized
2025-10-29 16:11:06 | INFO     | src.main:__init__ - Trading BTC, ETH, SOL, ARB, AVAX on TESTNET
2025-10-29 16:11:06 | INFO     | src.main:start - ================================================================================
2025-10-29 16:11:06 | INFO     | src.main:start - HYPERLIQUID TRADING BOT STARTING
2025-10-29 16:11:06 | INFO     | src.main:start - ================================================================================
2025-10-29 16:11:07 | INFO     | src.hyperliquid.client:health_check - Hyperliquid API health check passed
2025-10-29 16:11:07 | INFO     | src.main:start - Initial Portfolio: $0.00
2025-10-29 16:11:07 | INFO     | src.main:start - Available Balance: $0.00
2025-10-29 16:11:07 | INFO     | src.main:start - Trading Assets: BTC, ETH, SOL, ARB, AVAX
2025-10-29 16:11:07 | INFO     | src.main:start - Trading loop interval: 300s
2025-10-29 16:11:07 | INFO     | src.main:start - Bot is running. Press Ctrl+C to stop.
2025-10-29 16:11:07 | INFO     | src.main:start - ================================================================================
